price,rating,timestamp,is_late_delivery,is_return_risk,product_id
16.99,5.0,1632865738664,0,0,B096NHLGDC
29.9,5.0,1630775344488,0,0,B086P9K7MT
19.99,5.0,1419970236000,0,0,B07YGMQQGP
8.99,5.0,1624915194315,0,0,B085HLSDQ9
6.47,5.0,1676311281915,0,0,B000FKGGWQ
11.79,5.0,1650041907196,0,1,B0BLLHNY92
7.99,5.0,1628821750967,0,0,B0BVF489DW
7.28,4.0,1627657853459,0,0,B010QW1AQO
6.99,4.0,1627412779449,0,0,B08V3174QC
29.58,1.0,1627323395937,0,0,B082DQDDBV
9.95,4.0,1614655586695,0,0,B0BLY43NLL
10.99,5.0,1579379713354,0,1,B0737B6HGR
17.99,4.0,1503363893431,0,0,B01KHITHE4
24.99,5.0,1481064469000,0,0,B083296DKY
29.5,4.0,1422588329000,0,0,B00CI878QQ
19.97,5.0,1623878493512,0,0,B07HRQFNJ1
6.85,5.0,1635543829709,0,0,B07PKV75YF
15.58,5.0,1670278717323,0,0,B0857554XT
53.43,5.0,1569272699696,0,0,B0BTQ7L63G
16.5,1.0,1325409966000,0,0,B07F4K3HXJ
21.1,5.0,1531663817098,0,0,B0093QXM2K
11.95,1.0,1597174833813,0,0,B07WTXWC32
410.51,1.0,1522349018678,1,0,B08MMJ8RM7
27.21,5.0,1508663199652,0,0,B0043I7UFI
10.99,5.0,1491947204000,0,0,B06ZXZ5SFQ
6.91,5.0,1473866576000,0,0,B0128P6Z08
6.99,4.0,1580036682889,0,0,B0B21BBZRF
199.99,5.0,1625229885007,0,0,B07Y9Q3JQ5
15.99,5.0,1550253476391,0,0,B0B9S4Y57D
18.38,4.0,1488483522000,0,0,B09FZR2LC5
15.25,2.0,1639516233582,0,0,B00S64QSSU
8.95,5.0,1526241990162,0,0,B0179LQ0VA
18.14,4.0,1505594756481,0,0,B00KOWSLQ4
8.99,5.0,1486140188000,0,0,B082S9JRRX
19.99,5.0,1422383484000,0,0,B0C9MRH82R
7.95,5.0,1658155568123,0,1,B0B2VJWXLZ
39.97,5.0,1583072160491,0,0,B000CMHLMG
19.99,1.0,1487177791000,0,0,B0C9MRH82R
23.99,5.0,1559591469428,0,0,B09LZ3TD7X
16.0,5.0,1433643008000,0,0,B0052F74XY
35.99,5.0,1576326918708,0,0,B077KTPRTY
109.0,5.0,1429679839000,0,0,B08YBGCNHP
28.99,5.0,1603593696303,0,1,B0BW9RFG33
18.5,5.0,1424126952000,0,0,B000XPT0DK
8.99,5.0,1584794541265,0,0,B01DNYOKHS
39.97,5.0,1529594321543,0,0,B000CMHLMG
9.43,5.0,1392002388000,0,0,B000HM9TKS
26.49,5.0,1515531426810,0,0,B0BTSQRXNZ
29.95,5.0,1622601665531,0,0,B06Y6S1NSK
47.25,5.0,1395962285000,0,0,B001UIBMUI
19.53,5.0,1452091596000,0,0,B0000TN7NS
8.57,5.0,1467768433000,1,0,B00DM8LECK
46.98,5.0,1352859278000,0,1,B000AST3AK
56.44,5.0,1523824180121,0,0,B09RK9Z5X5
18.99,4.0,1444099928000,0,0,B0000CF3HB
65.29,5.0,1512737876358,0,0,B0053F7MP8
8.54,1.0,1611722517206,0,0,B006R0JV4S
219.83,2.0,1577995873866,0,0,B005BNN3L4
26.49,5.0,1407506430000,0,0,B0BTSQRXNZ
46.98,4.0,1304275200000,0,0,B000AST3AK
14.99,1.0,1565112685374,0,0,B07L7X2J2B
14.45,5.0,1500165006871,0,0,B015RYS5T6
69.99,3.0,1417703597000,0,0,B0BWBF4MN1
15.38,2.0,1445324144000,0,0,B004EBT7YQ
9.15,5.0,1673143391532,0,0,B09XFQCQXT
45.0,5.0,1657730246497,0,0,B0050O2E82
13.99,3.0,1675307359183,0,0,B07YJHJHK9
29.99,5.0,1516160288495,0,0,B01HHFUCMG
136.97,4.0,1478088819000,0,0,B00A16SUBY
90.35,5.0,1573347178195,0,0,B01BRLA3WA
18.49,3.0,1361046375000,0,0,B004EZT38M
21.99,5.0,1585652925611,0,0,B0BXWBPVYS
162.27,3.0,1655897237589,0,0,B09YC8YCV6
199.99,5.0,1650815798116,0,0,B0C1RSC7V5
39.97,5.0,1611023303160,0,0,B079KJD8BB
21.99,5.0,1611023214635,0,0,B089RDD9CT
13.57,1.0,1639494360765,0,0,B07T7MR9RM
7.95,5.0,1635337145608,0,0,B0B2VJWXLZ
31.99,5.0,1530972923402,0,0,B00HNEJ0Q6
38.99,5.0,1530972701518,0,0,B00ZY70Y78
11.95,5.0,1520774096727,0,0,B07WTXWC32
17.95,5.0,1613741056880,0,0,B07QCN1W56
55.33,3.0,1598319419005,0,1,B00EZACYR8
22.99,5.0,1504734628364,0,0,B00YD2IVHA
20.91,1.0,1503433282539,0,0,B00DM8L5GU
66.8,5.0,1658706273638,0,0,B07B4MXR62
25.99,5.0,1645359978724,0,0,B07PLSGXY7
27.99,5.0,1583754767068,0,0,B01N7IGEJW
19.59,5.0,1596456634810,0,0,B0BVFQY9HH
15.99,5.0,1664290143372,0,0,B0BCK5756Z
33.29,5.0,1531074795385,0,0,B0C5PR3NWJ
7.95,5.0,1416875940000,0,0,B0B57GSDMD
38.64,5.0,1466633860000,0,0,B004XLDFKO
21.99,5.0,1520913682018,0,0,B0BXWBPVYS
19.9,5.0,1440004609000,0,0,B004XLDKHM
8.93,5.0,1523360856024,0,0,B01EEMSJQQ
88.0,4.0,1658785109100,0,0,B09QZBY2LR
16.99,5.0,1648519713518,0,0,B0C7CC35KH
25.14,5.0,1487260669000,0,0,B003BIGDN6
49.99,5.0,1658938386323,0,0,B0BS6H2WL5
27.99,5.0,1657551301841,0,1,B08VBS2WFC
7.98,5.0,1555699405591,0,0,B00R1X7S5Y
22.5,5.0,1555699354884,0,0,B01MTZXWF4
10.99,1.0,1580303836877,0,1,B0737B6HGR
27.99,1.0,1546526944009,0,0,B07P3Y8JWY
29.99,1.0,1591617473964,0,0,B01HHFUCMG
14.99,5.0,1576002269870,0,0,B07GZNNWYM
29.99,5.0,1568939619853,0,0,B07CNFDLTG
59.0,1.0,1502830586039,0,1,B0BHVB8BF4
5.67,5.0,1390847694000,0,0,B001DHLKT4
20.79,1.0,1601062070536,0,0,B07PZVNY7P
19.95,1.0,1601062033474,0,0,B07TXS441N
21.59,1.0,1558358296189,0,1,B01LZHJF55
8.77,5.0,1657421545829,0,0,B08WJFSRS3
9.97,1.0,1628443155324,0,0,B07FPFZSW7
52.68,1.0,1543806415121,0,1,B005BNN1AC
29.59,5.0,1567636658505,0,0,B0CBQFJQ6F
19.59,5.0,1536017159874,0,0,B0BVFQY9HH
46.98,5.0,1446683629000,0,0,B000AST3AK
11.47,5.0,1617377537780,0,0,B07VHFM3YP
8.99,5.0,1622570016650,0,0,B07W42P978
109.0,4.0,1537307833542,0,0,B08YBGCNHP
46.98,5.0,1482693681000,0,0,B000AST3AK
891.49,5.0,1586711717306,0,0,B0BHSYWCDJ
118.75,5.0,1466723991000,0,0,B005B9C698
109.0,5.0,1620197744182,0,0,B08YBGCNHP
12.41,5.0,1461780587000,0,0,B00HWS5RII
16.8,4.0,1603653646462,0,0,B01KJ2FVFW
18.99,5.0,1494027283000,0,0,B0C9DPRT35
14.45,4.0,1611611697173,0,0,B01MQO54NV
26.49,5.0,1604714873454,0,0,B0BTSQRXNZ
6.08,4.0,1497365477402,0,0,B006E7VTSK
25.25,5.0,1626617877293,0,0,B09S3ZLNJX
27.99,5.0,1632429915291,0,0,B09WDM1CH1
1029.99,5.0,1678593106406,1,1,B0C7DTY18L
14.95,4.0,1609966218514,0,0,B08D63LCC9
27.33,5.0,1637084972113,0,0,B07L4KXSMD
41.5,5.0,1548256644270,0,0,B09GHK3F4Y
92.39,5.0,1583094417932,0,0,B07QSV2BL4
16.8,5.0,1589125552865,0,0,B01KJ2FVFW
8.99,4.0,1572744106612,0,0,B0773ZF6FD
19.99,5.0,1361030964000,0,0,B09DFLQX8G
40.99,5.0,1541543613603,0,0,B0C7GCZ44M
30.99,5.0,1491932755000,0,0,B0BCW97VD9
25.99,5.0,1530155529251,0,0,B0169T71UW
26.39,4.0,1557879760566,0,0,B00LLLY6AC
38.57,4.0,1557879707684,0,0,B004XLDDBU
17.97,1.0,1467378851000,0,1,B0B6Y2D91L
55.08,5.0,1635559614465,0,0,B00VBP8QPO
21.99,5.0,1476275299000,0,0,B095S9GH55
45.38,5.0,1545008462185,0,0,B00PN2MZ3U
90.99,5.0,1633511047398,0,0,B0B8MM2FCX
10.53,5.0,1502099845270,0,0,B00L4GGTLS
8.69,5.0,1564016477559,0,0,B079MJHQ6L
39.99,5.0,1563805019168,0,0,B08L8RDNP7
63.99,5.0,1669840423100,0,0,B07YHLD8XF
19.71,5.0,1615429305159,0,0,B0028AHRLU
43.84,5.0,1478035476000,0,0,B00LQDJ4NY
17.99,1.0,1645704297490,0,0,B0C7FZXGZ9
29.99,5.0,1563889880617,0,0,B0C5F5TXZM
22.59,5.0,1547904524920,0,0,B078W3LBLL
305.99,5.0,1614023959219,0,0,B0C6LG1G4H
34.8,5.0,1563992775923,0,0,B00LQDFVVS
11.89,1.0,1610754423632,0,0,B0BZY3SL8M
11.09,5.0,1474288013000,0,1,B0C7GKM91B
10.85,4.0,1471922561000,0,0,B005GR1D6M
9.99,5.0,1558290284617,0,0,B0B7872GR1
53.99,5.0,1509490619200,0,0,B00EMIJNWM
32.16,5.0,1484339759000,0,0,B0032JTS5E
9.99,1.0,1458087709000,0,0,B00GN92KQ4
25.14,5.0,1418750523000,0,0,B003BIGDN6
224.99,5.0,1667853044393,0,0,B0C5MQQ7J9
599.0,5.0,1661399526719,0,0,B0C9TTZW3K
14.95,5.0,1677128114750,0,0,B01CBWDY0C
31.59,1.0,1631996440944,0,0,B0BTQRP86X
14.94,4.0,1577448182456,0,0,B07Z8V24SK
36.96,5.0,1544636380612,0,0,B01KKUFW34
9.99,4.0,1540133816867,0,0,B08XP29S76
49.99,5.0,1488297893000,0,0,B0C5BHXVH1
11.28,4.0,1635206150282,0,0,B08JYNWSLR
30.99,5.0,1658329558304,0,0,B0824W5FWS
16.03,1.0,1491922314000,0,0,B01I0GF0LY
34.99,5.0,1612841910686,0,0,B0C4HBMX4S
11.09,5.0,1419224687000,0,0,B0C7GKM91B
6.5,5.0,1547787940074,0,0,B09W8W65XY
10.99,3.0,1546782212596,0,0,B0737B6HGR
183.09,1.0,1600037603490,0,1,B0BXHCDWM8
6.49,5.0,1366594486000,0,0,B001PKX4H0
34.8,4.0,1317333416000,0,0,B00T3JMVY2
72.6,1.0,1457189889000,0,0,B005B9E95M
11.09,5.0,1462548023000,0,0,B0C7GKM91B
18.99,3.0,1673279258325,0,1,B08P4KWRLY
6.36,5.0,1424795941000,0,0,B006WNGDBE
9.99,5.0,1639849005804,0,0,B08GN1GWGZ
18.42,5.0,1617038754912,0,0,B07VRTN6JX
32.55,5.0,1522093439019,0,0,B00LDTVFDI
22.17,5.0,1480783023000,0,0,B005BNLODS
7.28,2.0,1401210809000,0,0,B00DM8K5N4
18.0,5.0,1512442197311,0,0,B0091V7RS2
15.57,5.0,1547097613313,0,0,B00MOCKZ5W
40.0,5.0,1547097101686,0,0,B0002GTTRC
255.0,5.0,1447929120000,0,0,B0BZSKQ49M
59.99,5.0,1504200657482,0,0,B0C7LQXQN7
1099.99,1.0,1661706218118,1,0,B09Y5LGB2F
28.12,5.0,1425923247000,0,0,B00ECV3JIS
162.27,5.0,1496726004000,0,0,B09YC8YCV6
51.23,5.0,1524755779000,0,1,B0C5HQ6LFJ
25.99,5.0,1441910900000,0,0,B07P1C8QC5
49.99,5.0,1669432858169,0,0,B0C5BHXVH1
12.63,5.0,1646426812551,0,0,B091GLQKZZ
14.39,1.0,1636832169715,0,1,B07ZHVVD2V
21.24,5.0,1591792620668,0,0,B099ZZ83QZ
499.0,5.0,1655165477200,0,0,B092MY45JW
9.97,5.0,1626563786495,0,0,B07B9T2TWZ
33.65,5.0,1647836106334,0,0,B004H3XVV6
10.9,5.0,1534292950072,0,0,B00MOCSH66
8.95,5.0,1622842309585,1,0,B092LLM7H3
26.99,5.0,1540576174931,0,0,B078VZXN68
32.99,5.0,1435514033000,0,0,B07P5JB2G1
28.99,5.0,1612825985464,0,0,B0BW9RFG33
68.23,5.0,1672442827184,0,0,B078Z5J2QV
6.95,2.0,1639865269554,0,0,B073M6RG54
43.99,5.0,1573091229603,0,0,B07NX1K9S8
59.88,5.0,1598544095803,0,0,B013TINE4S
134.9,5.0,1533443886735,0,0,B008YDSRZK
58.94,4.0,1472508004000,0,0,B09MQLYPRR
14.59,5.0,1589724936536,0,0,B0C4NG3VSP
11.87,5.0,1552395001830,0,0,B078GMHD1D
30.49,5.0,1500592808099,0,0,B00LGUGGM4
32.99,5.0,1544553357032,0,0,B07P5JB2G1
22.09,5.0,1526489132387,0,0,B0BVZ6NRP6
69.99,5.0,1641237111791,0,0,B08SSRG91T
4.99,1.0,1573876836379,0,0,B0BWN6K92F
33.65,5.0,1532193444357,0,0,B004H3XVV6
26.77,5.0,1644863768737,0,0,B08Q79DGH2
28.99,5.0,1576390531110,0,0,B0BXRCNZYF
5.95,5.0,1562407193936,0,0,B0C62K81PJ
59.99,5.0,1478475410000,0,0,B0C7LQXQN7
54.41,5.0,1530112292827,0,0,B078X1Y73X
64.93,5.0,1403555311000,0,0,B00DM8KQ2Y
219.99,1.0,1632534553448,1,0,B08XM1LV3T
9.92,5.0,1675447784679,0,0,B0BCYQQR5R
135.98,5.0,1453496014000,1,0,B00AOG6P0Y
15.97,1.0,1481400563000,0,0,B014LOFZTQ
58.99,5.0,1607651648391,0,0,B00JBMPIM8
23.09,2.0,1334207077000,0,0,B07Y1SVPYH
40.13,5.0,1498234536037,0,0,B00HQI5LEY
33.99,5.0,1662754832937,0,0,B09J3MFWWJ
8.47,5.0,1440958271000,0,0,B00IYUHBZU
26.27,5.0,1614867447650,0,0,B07GRB1BKD
75.53,5.0,1479251925000,0,0,B003BIGDH2
189.97,5.0,1654623434389,0,1,B0BBRJ3M1S
9.99,5.0,1480731606000,0,0,B076FP3CJG
4.29,5.0,1446579866000,0,0,B000E8SVR2
6.18,5.0,1522845157079,0,0,B07VN6QRQL
18.14,5.0,1491594638000,0,0,B00KOWSLQ4
13.42,5.0,1444836005000,0,0,B004H3XSYG
24.97,5.0,1553188930945,0,0,B07LHCJ3PV
48.99,4.0,1665169641631,0,0,B002JAKRAM
9.18,5.0,1567218571217,0,0,B071JQN7WN
22.29,5.0,1559400216908,0,0,B07H7YQZGR
59.0,5.0,1325214863000,0,0,B0BHVB8BF4
30.0,2.0,1618458735461,0,0,B07HVPWZM6
8.99,5.0,1517839152010,0,0,B082S9JRRX
6.99,5.0,1517839141460,0,0,B0BHNSLKNZ
26.99,5.0,1595892550656,0,0,B01LW8TM5K
21.43,5.0,1593608846275,0,0,B081KSD3BK
24.99,5.0,1586722723359,0,0,B083296DKY
40.0,4.0,1451512225000,0,0,B0002GTTRC
60.99,1.0,1609462113982,0,0,B00AFSN6GM
11.99,5.0,1576794498530,0,0,B07B9QLCVR
46.98,5.0,1258419229000,0,0,B000AST3AK
32.49,1.0,1628872817426,0,0,B093KLWWZZ
18.39,5.0,1468419959000,0,0,B01CA0V1VE
17.99,5.0,1654695264165,0,1,B07TSMX41M
29.75,5.0,1443816772000,0,0,B00Y1TI5IA
16.99,5.0,1580141678635,0,0,B00W0US03W
6.99,5.0,1400764252000,0,0,B0BHNSLKNZ
29.99,5.0,1595375315131,0,0,B00FTDI8MA
9.95,5.0,1489522125000,0,0,B01KGL9AQC
809.96,4.0,1480993540000,0,1,B072MZJMR5
27.77,4.0,1666387797031,0,0,B086SLJ3GY
134.99,5.0,1521584411370,0,0,B098W5ND23
75.0,5.0,1676338379525,0,0,B0BHVBRK6H
126.83,5.0,1470754093000,0,0,B005B5E906
18.99,5.0,1541515065028,0,0,B0C9DPRT35
198.72,5.0,1665321197062,0,0,B09QYZ18YD
26.99,5.0,1543678535814,0,0,B07HPZ9CKM
39.99,5.0,1543678387495,0,0,B06XR8WZX6
43.99,5.0,1451589328000,0,0,B07NX1K9S8
81.99,5.0,1581439476105,0,0,B00QZPGZ3A
32.99,5.0,1635625843520,0,0,B0B8M4H11G
7.07,5.0,1443275639000,0,0,B06X9H9QYC
198.72,1.0,1608177681825,0,1,B09QYZ18YD
10.79,3.0,1452184614000,0,1,B00DM8JULW
23.99,5.0,1635361763978,0,0,B0C61PCSGR
44.1,5.0,1494026481000,0,0,B0025U2U24
19.95,5.0,1596314913064,0,1,B005AR75A6
27.33,5.0,1623193419637,0,0,B07L4KXSMD
15.58,5.0,1614194974438,0,0,B0857554XT
40.99,5.0,1527519255020,0,0,B0C195VN2X
43.99,5.0,1520876956049,0,0,B07NX1K9S8
17.82,4.0,1509833079078,0,0,B00DM8LVDM
44.9,1.0,1419551587000,0,0,B07Y37JR36
83.0,5.0,1409660345000,0,0,B005VTSLNS
87.99,5.0,1503087049129,0,0,B0093RJZJ8
31.43,5.0,1673824605388,0,0,B001D07MCU
14.47,5.0,1545251225771,0,1,B0BW9SS9PG
18.99,1.0,1399363921000,0,0,B0000CF3HB
29.99,3.0,1453134424000,0,0,B0C5F5TXZM
39.99,5.0,1654030364303,0,0,B06XR8WZX6
60.36,5.0,1464510127000,0,0,B001R2NTIU
13.99,5.0,1662312508569,0,0,B0BW9MF3WP
16.99,5.0,1496656048000,0,0,B01BIDPHYQ
10.88,5.0,1489151312000,0,0,B00VAOP3DE
41.98,5.0,1550236512829,0,0,B00AYBM0CQ
7.89,5.0,1569895603164,0,0,B08R16X27L
13.99,5.0,1535084617442,0,0,B01J0I0TQM
331.99,5.0,1471660541000,0,0,B0BT8TKBY8
23.99,5.0,1623162435485,0,0,B0C61PCSGR
16.99,5.0,1440932525000,0,0,B00ZY3TOL4
31.59,5.0,1541415282628,0,0,B078WL6VFS
29.96,5.0,1497968013970,0,0,B001DHNN1M
79.99,5.0,1502470667711,0,0,B09MM7BH9P
15.99,3.0,1465763876000,0,0,B000DZFTC6
8.97,5.0,1535634443330,0,0,B07CNQ1L2W
19.99,5.0,1540137647889,0,0,B0B69D699Q
13.19,5.0,1524133993786,0,0,B0BTQ84JY7
13.49,5.0,1580833244704,0,0,B06XRNTC76
25.97,5.0,1576619467397,0,0,B0BKLQB52Z
24.21,5.0,1576619422593,0,0,B074VF3VWH
8.95,5.0,1504733148559,0,0,B092LLM7H3
19.59,5.0,1523315945839,0,0,B0BVFQY9HH
25.99,5.0,1627501615573,0,0,B0C7CFZ6FQ
25.99,4.0,1546369285214,0,1,B0C7CFZ6FQ
17.97,5.0,1461590965000,0,0,B0B6Y2D91L
14.49,4.0,1417981227000,0,0,B00EZW8FV0
27.99,5.0,1627841650626,0,0,B07BQKWT1M
49.95,5.0,1667432978740,0,0,B08CQ16PXC
399.98,4.0,1459621349000,0,0,B00K8FPSSG
59.0,2.0,1498860218365,0,0,B0BHVB8BF4
26.88,5.0,1381175780000,0,0,B003AFVUVU
4.69,5.0,1488733596000,0,0,B01FX2AODM
38.99,4.0,1441139571000,0,0,B09YQ1CT3G
49.99,5.0,1513623925573,0,0,B01MA414OE
159.0,5.0,1461858369000,0,0,B005B5EPSW
18.0,5.0,1628898656433,0,0,B00MNMYABI
7.95,5.0,1643408282418,0,0,B0B2VJWXLZ
13.99,1.0,1631588134616,0,0,B09J1VYDG2
23.92,5.0,1546881872165,0,0,B072MYV8B7
9.99,5.0,1425656234000,0,0,B012YQL5IS
4.69,5.0,1486340630000,0,0,B01FX2AODM
39.99,1.0,1670612290810,0,0,B07M952MGZ
16.99,4.0,1596237754767,0,0,B07SM1PGJW
15.89,5.0,1490249251000,0,0,B01DBL6PMG
17.04,5.0,1459184535000,0,0,B07GC6F1TT
38.87,1.0,1678296636732,0,0,B072BCSGSB
331.99,5.0,1628599757214,0,1,B0BT8TKBY8
18.65,3.0,1516372571996,0,0,B00M4JCJD6
9.99,5.0,1568902663580,0,0,B07CXJGYRL
13.99,5.0,1548824851065,0,0,B01J37BG3A
452.96,4.0,1563404141406,0,0,B07FWV5DMN
629.0,5.0,1665086317012,0,0,B00SKJPU30
27.99,5.0,1569443701213,0,0,B087PJ2392
8.95,5.0,1452553786000,0,0,B0179LQ0VA
15.99,5.0,1645371120600,0,0,B07NY27SR9
9.42,5.0,1427995129000,0,0,B000LQHCJK
21.43,5.0,1515736796401,0,0,B081KSD3BK
21.99,5.0,1627677966194,0,0,B0BXWBPVYS
22.98,5.0,1439911176000,0,0,B0B6DZH2J5
25.97,5.0,1508099124117,0,0,B000FNJ5N0
115.98,5.0,1655162814126,0,0,B07J9J8HPK
31.99,5.0,1636223193595,0,0,B0762RPYZH
25.99,5.0,1647137353564,0,0,B0763SGBC6
109.0,1.0,1439941948000,0,0,B08YBGCNHP
46.98,5.0,1386079901000,0,0,B000AST3AK
32.16,5.0,1473362985000,0,0,B0032JTS5E
614.94,5.0,1666559434411,0,0,B0BP4W4TN1
64.7,5.0,1426504811000,0,0,B005BA24S0
8.99,2.0,1586447607187,0,0,B01E9H4SZM
32.99,5.0,1440885423000,0,0,B0063C1I4Q
16.97,1.0,1576265517233,0,0,B06XP8WLFS
162.27,3.0,1492816418000,0,0,B09YC8YCV6
16.99,5.0,1641844428941,0,0,B01CC7SBE0
41.4,4.0,1530332065577,0,0,B003BIGCZU
29.94,4.0,1637800356479,0,0,B00365F6FU
23.9,5.0,1527597895318,0,0,B01LVYZEQZ
23.99,5.0,1409345204000,0,0,B07NPZL738
55.08,5.0,1506013834986,0,0,B00VBP8QPO
35.59,1.0,1668884323966,0,0,B09Z2Y2XVV
294.95,5.0,1545172860359,0,0,B0BW96YJ6R
53.78,3.0,1486421514000,0,0,B01GV9ZRM4
34.97,5.0,1444345578000,0,0,B00OMR17TA
12.99,5.0,1614019803228,0,0,B09DD2LZBY
32.99,5.0,1672777360368,0,0,B07BCC27XM
39.29,5.0,1648665436308,0,0,B01ARL0KVA
31.0,4.0,1617230932385,0,0,B01BFVVNDK
35.22,4.0,1577996373275,0,0,B00KGHWNX4
189.99,4.0,1603228229195,0,0,B0BLYCKNG9
66.95,5.0,1502374468387,0,0,B002YOFQQI
53.0,5.0,1571142886115,0,0,B00WTO87WS
399.99,3.0,1562601801235,0,0,B0BTBTK796
73.95,5.0,1437676097000,0,0,B00BZUCF3O
7.99,5.0,1592082716741,0,0,B085R91V61
94.95,3.0,1565034268276,0,0,B01AQHR874
96.11,5.0,1618880362079,0,0,B00KZS7MVW
24.97,5.0,1608155925368,0,0,B07Q9KKR6D
30.9,1.0,1534401070337,0,1,B0194FZSQM
86.33,5.0,1537757276125,0,0,B00OTOO306
21.29,5.0,1645322265047,0,0,B09TNJ76CS
19.95,2.0,1508684123511,0,0,B001AAAYZU
18.01,3.0,1509919455554,0,0,B004G7ROMK
9.99,4.0,1491649046000,0,0,B00133SU2I
54.41,5.0,1669732255222,0,0,B078X1Y73X
11.87,4.0,1488399968000,0,0,B01NBOGUCS
36.13,3.0,1439081334000,0,0,B00545AQSW
699.0,5.0,1467334084000,0,0,B07DXH36PS
22.99,5.0,1488328949000,0,0,B00MM0V35W
39.99,5.0,1579617598140,0,0,B07LG8QYFW
105.18,4.0,1407167641000,0,0,B0065R10ZG
13.99,5.0,1486137210000,0,0,B01J0I0TQM
35.88,5.0,1671489627050,0,0,B09T86N1XY
39.99,5.0,1648557995689,0,0,B08L8RDNP7
54.99,3.0,1593542454621,0,0,B07P37TB78
15.99,5.0,1629389235072,0,0,B0BCRFWRW8
15.99,5.0,1549277504212,0,0,B0BCRFWRW8
8.9,5.0,1612057579427,0,0,B087C2Y192
9.99,5.0,1399971672000,0,0,B00GLBC5TQ
22.99,5.0,1522670079623,0,0,B0732DLVBM
24.77,5.0,1502822361499,0,0,B0053F9TLI
11.79,1.0,1562377200343,0,1,B07QNPFDHD
5.17,5.0,1640038610721,0,0,B000FKHLLQ
34.97,2.0,1597714468654,0,0,B0049HB9R8
12.91,4.0,1426779958000,0,0,B00P6N034Y
20.99,5.0,1630293974815,0,0,B08P4CYN5Q
33.99,4.0,1661036701701,0,0,B09J3MFWWJ
12.98,2.0,1668214677882,0,0,B09W497R2H
5.09,5.0,1597260025983,0,0,B07Q5P39QY
11.99,3.0,1513270582662,0,0,B07RDYVQXF
5.67,5.0,1437068289000,0,0,B00DM8J11Q
26.49,4.0,1419735141000,0,0,B0BTSQRXNZ
6.89,4.0,1441827837000,0,0,B08GNHQ165
1999.0,5.0,1530785710835,0,0,B00WFIOHOK
12.99,5.0,1433688213000,0,0,B00YD2REKK
25.97,5.0,1556817766195,0,0,B0BKLQB52Z
16.92,5.0,1556817172882,0,0,B00TRJWSYG
7.99,5.0,1678708140783,0,0,B07MKVTGW3
249.99,4.0,1634848750014,0,1,B09S36KB72
21.99,5.0,1502127798754,0,0,B01CA410KW
18.65,3.0,1621433147359,0,0,B00M4JCJD6
54.41,5.0,1564688938240,0,0,B078X1Y73X
25.99,5.0,1564686940022,0,0,B07FT9S2KS
16.99,5.0,1641398143595,0,0,B07SM1PGJW
6.99,5.0,1678730870010,0,0,B08CDF7HG4
21.43,5.0,1678879994713,0,0,B081KSD3BK
16.99,5.0,1491573768000,0,0,B092T5Y46X
7.99,5.0,1614746265730,0,0,B07MKVTGW3
299.0,4.0,1429106041000,0,0,B00OBWEGQC
27.69,5.0,1678050962574,0,0,B0C85M2F4G
26.99,4.0,1553295810318,0,0,B078WK75FQ
11.99,4.0,1538486560863,0,0,B07PFFBN8P
5.09,5.0,1561858629600,0,1,B07Q5P39QY
9.79,5.0,1654870109683,0,0,B08Y339S7F
9.99,4.0,1411732911000,0,0,B00IK9TX4W
7.17,4.0,1405820508000,0,0,B07VH72MXX
39.11,5.0,1382888141000,0,0,B082DJ4WP1
22.98,5.0,1609548627832,0,0,B0B6DZH2J5
499.0,5.0,1609548546917,0,0,B083JQP549
120.1,5.0,1564697476972,0,0,B00A16SURS
33.5,5.0,1563493066376,0,0,B01EZG90A0
9.99,5.0,1659541183040,0,0,B0BGS7J9X8
63.26,5.0,1649605997263,0,0,B00CBMF71W
9.0,5.0,1512491782803,0,0,B008KFG9NO
6.99,5.0,1628574719695,0,0,B0B2W8DNJ6
16.8,5.0,1626138184110,0,0,B01KJ2FVFW
14.97,5.0,1611315655710,0,0,B082DK4BZS
16.69,5.0,1617186808129,0,0,B09XWBDNYF
19.99,5.0,1578783268016,0,0,B0B69D699Q
16.5,5.0,1423106100000,0,0,B01251BJX8
359.99,5.0,1675122972897,0,1,B0C6KFX9DC
106.93,5.0,1597760234864,0,0,B09VTZ54J7
202.58,5.0,1466168494000,0,1,B00LHR9JH0
18.99,1.0,1646412305483,1,1,B0000CF3HB
7.99,3.0,1644520570370,1,0,B09Y1MN1GN
7.58,5.0,1353207940000,0,0,B001DHRD90
10.95,5.0,1625090154659,0,0,B0C36XXTMG
21.43,5.0,1520375027104,0,0,B081KSD3BK
22.99,5.0,1610226491582,0,0,B083535FSY
9.99,4.0,1580166326098,0,0,B07C7P881Y
16.99,5.0,1515705818217,0,0,B0C7CC35KH
12.89,5.0,1585838694372,0,0,B01N6PLGIR
95.22,5.0,1428501361000,0,0,B00ECV445U
27.99,5.0,1623326390480,0,0,B087PJ2392
19.25,5.0,1450767761000,0,0,B000DLB2FI
28.0,5.0,1451413490000,0,0,B004XLDN7E
19.25,2.0,1396996302000,0,0,B000DLB2FI
73.0,5.0,1375716088000,0,1,B005AR78OO
25.95,5.0,1490704781000,0,0,B00M0YNECU
219.83,5.0,1448900415000,0,0,B005BNN3L4
32.5,5.0,1551629829031,0,0,B01MDRYAZS
6.98,5.0,1567213017845,0,0,B01N43YS2K
12.99,5.0,1442098886000,0,0,B09RRBRK16
18.99,5.0,1483853237000,0,0,B00ERVN8AC
